openalex_id,year,title,abstract,text,cited_by_count
https://openalex.org/W2967673938,2019,A set of new multi- and many-objective test problems for continuous optimization and a comprehensive experimental evaluation,,A set of new multi- and many-objective test problems for continuous optimization and a comprehensive experimental evaluation,2
https://openalex.org/W3180638810,2022,Certifiably robust interpretation via Rényi differential privacy,,Certifiably robust interpretation via Rényi differential privacy,2
https://openalex.org/W3213548631,2021,Bayesian auctions with efficient queries,,Bayesian auctions with efficient queries,2
https://openalex.org/W4283806468,2022,Graph-based construction of minimal models,,Graph-based construction of minimal models,2
https://openalex.org/W4308382757,2022,"Fair and efficient allocation with few agent types, few item types, or small value levels",,"Fair and efficient allocation with few agent types, few item types, or small value levels",2
https://openalex.org/W4319991585,2023,Risk-aware analysis for interpretations of probabilistic achievement and maintenance commitments,,Risk-aware analysis for interpretations of probabilistic achievement and maintenance commitments,2
https://openalex.org/W4321793649,2023,Taking into account “who said what” in abstract argumentation: Complexity results,"We propose a new paradigm for reasoning over abstract argumentation frameworks where the ""who said what"" relation, associating each argument with the set of agents who claimed it, is taken into account, along with possible information on the trustworthiness of the agents. Specifically, we extend the traditional reasoning based on the classical verification and acceptance problems and introduce a reasoning paradigm investigating how the ""robustness"" of a set of arguments S (in terms of being an extension or not) or of an argument a (in terms of being accepted or not) can change if what has been claimed by some agents is ignored (as if these agents were removed from the dispute modeled by the argumentation framework). In this regard, we address the problems of searching the ""minimum extent"" of the removal of agents that makes a set S an extension or an argument a accepted. Compared with the case where only the ""yes/no"" answer of the traditional verification and acceptance problems are available, the knowledge of such a minimum provides the analyst with further insights allowing them to better judge the robustness of S and a. We consider the above minimization problems in two variants, where the agents are associated with a measure of their trustworthiness or not and provide a thorough characterization of their complexities.","Taking into account “who said what” in abstract argumentation: Complexity results We propose a new paradigm for reasoning over abstract argumentation frameworks where the ""who said what"" relation, associating each argument with the set of agents who claimed it, is taken into account, along with possible information on the trustworthiness of the agents. Specifically, we extend the traditional reasoning based on the classical verification and acceptance problems and introduce a reasoning paradigm investigating how the ""robustness"" of a set of arguments S (in terms of being an extension or not) or of an argument a (in terms of being accepted or not) can change if what has been claimed by some agents is ignored (as if these agents were removed from the dispute modeled by the argumentation framework). In this regard, we address the problems of searching the ""minimum extent"" of the removal of agents that makes a set S an extension or an argument a accepted. Compared with the case where only the ""yes/no"" answer of the traditional verification and acceptance problems are available, the knowledge of such a minimum provides the analyst with further insights allowing them to better judge the robustness of S and a. We consider the above minimization problems in two variants, where the agents are associated with a measure of their trustworthiness or not and provide a thorough characterization of their complexities.",2
https://openalex.org/W4391994451,2024,Finding the optimal exploration-exploitation trade-off online through Bayesian risk estimation and minimization,,Finding the optimal exploration-exploitation trade-off online through Bayesian risk estimation and minimization,2
https://openalex.org/W4392562957,2024,“Guess what I'm doing”: Extending legibility to sequential decision tasks,,“Guess what I'm doing”: Extending legibility to sequential decision tasks,2
https://openalex.org/W4392615967,2024,Non-deterministic approximation fixpoint theory and its application in disjunctive logic programming,,Non-deterministic approximation fixpoint theory and its application in disjunctive logic programming,2
https://openalex.org/W4398249948,2024,Joint learning of reward machines and policies in environments with partially known semantics,,Joint learning of reward machines and policies in environments with partially known semantics,2
https://openalex.org/W4401241490,2024,NovPhy: A physical reasoning benchmark for open-world AI systems,"Due to the emergence of AI systems that interact with the physical environment, there is an increased interest in incorporating physical reasoning capabilities into those AI systems. But is it enough to only have physical reasoning capabilities to operate in a real physical environment? In the real world, we constantly face novel situations we have not encountered before. As humans, we are competent at successfully adapting to those situations. Similarly, an agent needs to have the ability to function under the impact of novelties in order to properly operate in an open-world physical environment. To facilitate the development of such AI systems, we propose a new benchmark, NovPhy, that requires an agent to reason about physical scenarios in the presence of novelties and take actions accordingly. The benchmark consists of tasks that require agents to detect and adapt to novelties in physical scenarios. To create tasks in the benchmark, we develop eight novelties representing a diverse novelty space and apply them to five commonly encountered scenarios in a physical environment, related to applying forces and motions such as rolling, falling, and sliding of objects. According to our benchmark design, we evaluate two capabilities of an agent: the performance on a novelty when it is applied to different physical scenarios and the performance on a physical scenario when different novelties are applied to it. We conduct a thorough evaluation with human players, learning agents, and heuristic agents. Our evaluation shows that humans' performance is far beyond the agents' performance. Some agents, even with good normal task performance, perform significantly worse when there is a novelty, and the agents that can adapt to novelties typically adapt slower than humans. We promote the development of intelligent agents capable of performing at the human level or above when operating in open-world physical environments. Benchmark website: https://github.com/phy-q/novphy.","NovPhy: A physical reasoning benchmark for open-world AI systems Due to the emergence of AI systems that interact with the physical environment, there is an increased interest in incorporating physical reasoning capabilities into those AI systems. But is it enough to only have physical reasoning capabilities to operate in a real physical environment? In the real world, we constantly face novel situations we have not encountered before. As humans, we are competent at successfully adapting to those situations. Similarly, an agent needs to have the ability to function under the impact of novelties in order to properly operate in an open-world physical environment. To facilitate the development of such AI systems, we propose a new benchmark, NovPhy, that requires an agent to reason about physical scenarios in the presence of novelties and take actions accordingly. The benchmark consists of tasks that require agents to detect and adapt to novelties in physical scenarios. To create tasks in the benchmark, we develop eight novelties representing a diverse novelty space and apply them to five commonly encountered scenarios in a physical environment, related to applying forces and motions such as rolling, falling, and sliding of objects. According to our benchmark design, we evaluate two capabilities of an agent: the performance on a novelty when it is applied to different physical scenarios and the performance on a physical scenario when different novelties are applied to it. We conduct a thorough evaluation with human players, learning agents, and heuristic agents. Our evaluation shows that humans' performance is far beyond the agents' performance. Some agents, even with good normal task performance, perform significantly worse when there is a novelty, and the agents that can adapt to novelties typically adapt slower than humans. We promote the development of intelligent agents capable of performing at the human level or above when operating in open-world physical environments. Benchmark website: https://github.com/phy-q/novphy.",2
https://openalex.org/W4401630396,2024,Addressing maximization bias in reinforcement learning with two-sample testing,,Addressing maximization bias in reinforcement learning with two-sample testing,2
https://openalex.org/W4403936153,2024,Chimeric U-Net – Modifying the standard U-Net towards explainability,,Chimeric U-Net – Modifying the standard U-Net towards explainability,2
https://openalex.org/W4403936213,2024,Integrating multi-armed bandit with local search for MaxSAT,,Integrating multi-armed bandit with local search for MaxSAT,2
https://openalex.org/W4404919119,2024,A simple yet effective self-debiasing framework for transformer models,,A simple yet effective self-debiasing framework for transformer models,2
https://openalex.org/W4406972882,2025,Improved metric distortion via threshold approvals,,Improved metric distortion via threshold approvals,2
https://openalex.org/W4410022436,2025,Deep optimal transport for domain adaptation on SPD manifolds,"Recent progress in geometric deep learning has drawn increasing attention from the machine learning community toward domain adaptation on symmetric positive definite (SPD) manifolds—especially for neuroimaging data that often suffer from distribution shifts across sessions. These data, typically represented as covariance matrices of brain signals, inherently lie on SPD manifolds due to their symmetry and positive definiteness. However, conventional domain adaptation methods often overlook this geometric structure when applied directly to covariance matrices, which can result in suboptimal performance. To address this issue, we introduce a new geometric deep learning framework that combines optimal transport theory with the geometry of SPD manifolds. Our approach aligns data distributions while respecting the manifold structure, effectively reducing both marginal and conditional discrepancies. We validate our method on three cross-session brain-computer interface datasets—KU, BNCI2014001, and BNCI2015001—where it consistently outperforms baseline approaches while maintaining the intrinsic geometry of the data. We also provide quantitative results and visualizations to better illustrate the behavior of the learned embeddings.","Deep optimal transport for domain adaptation on SPD manifolds Recent progress in geometric deep learning has drawn increasing attention from the machine learning community toward domain adaptation on symmetric positive definite (SPD) manifolds—especially for neuroimaging data that often suffer from distribution shifts across sessions. These data, typically represented as covariance matrices of brain signals, inherently lie on SPD manifolds due to their symmetry and positive definiteness. However, conventional domain adaptation methods often overlook this geometric structure when applied directly to covariance matrices, which can result in suboptimal performance. To address this issue, we introduce a new geometric deep learning framework that combines optimal transport theory with the geometry of SPD manifolds. Our approach aligns data distributions while respecting the manifold structure, effectively reducing both marginal and conditional discrepancies. We validate our method on three cross-session brain-computer interface datasets—KU, BNCI2014001, and BNCI2015001—where it consistently outperforms baseline approaches while maintaining the intrinsic geometry of the data. We also provide quantitative results and visualizations to better illustrate the behavior of the learned embeddings.",2
https://openalex.org/W4412736565,2025,Social behavior as a key to learning-based multi-agent pathfinding dilemmas,,Social behavior as a key to learning-based multi-agent pathfinding dilemmas,2
https://openalex.org/W2275001223,2019,The logic of qualitative probability,,The logic of qualitative probability,8
https://openalex.org/W2883116389,2020,On strengthening the logic of iterated belief revision: Proper ordinal interval operators,,On strengthening the logic of iterated belief revision: Proper ordinal interval operators,8
https://openalex.org/W2791364807,2018,Parallelizing SMT solving: Lazy decomposition and conciliation,,Parallelizing SMT solving: Lazy decomposition and conciliation,4
https://openalex.org/W3165048240,2023,Epistemic uncertainty aware semantic localization and mapping for inference and belief space planning,,Epistemic uncertainty aware semantic localization and mapping for inference and belief space planning,4
https://openalex.org/W2899960748,2022,Modular materialisation of Datalog programs,"Answering queries over large datasets extended with Datalog rules plays a key role in numerous data management applications, and it has been implemented in several highly optimised Datalog systems in both academic and commercial contexts. Many systems implement reasoning via materialisation, which involves precomputing all consequences of the rules and the dataset in a preprocessing step. Some systems also use incremental reasoning algorithms, which can update the materialisation efficiently when the input dataset changes. Such techniques allow queries to be processed without any reference to the rules, so they are often used in applications where the performance of query answering is critical. Existing materialisation and incremental reasoning techniques enumerate all possible ways to apply rules to the data in order to derive all relevant consequences. This, however, can be inefficient because derivations of rules commonly used in practice are redundant; for example, rules axiomatising a binary predicate as symmetric and transitive can have a cubic number of applications, yet they can derive at most a quadratic number of facts. Such redundancy can be a significant source of overhead in practice and can prevent Datalog systems from successfully processing large datasets. To address this issue, in this paper we present a novel framework for modular materialisation and incremental reasoning. Our key idea is that, for certain combinations of rules commonly used in practice, all consequences can be derived using specialised procedures that do not necessarily enumerate all possible rule applications. Thus, our framework supports materialisation and incremental reasoning via a collection of modules. Each module is responsible for deriving consequences of a subset of the program, by using either standard rule application or proprietary algorithms. We prove that such an approach is complete as long as each module satisfies certain properties. Our formalisation of a module is very general, and in fact it allows modules to keep arbitrary auxiliary information. We also show how to realise custom procedures for four types of modules: transitivity, symmetry–transitivity, chain rules, and sequencing elements of a total order. Finally, we demonstrate empirically that using our custom procedures can speed up materialisation and incremental reasoning by several orders of magnitude on several well-known benchmarks. Thus, our technique has the potential to significantly improve the scalability of Datalog reasoners.","Modular materialisation of Datalog programs Answering queries over large datasets extended with Datalog rules plays a key role in numerous data management applications, and it has been implemented in several highly optimised Datalog systems in both academic and commercial contexts. Many systems implement reasoning via materialisation, which involves precomputing all consequences of the rules and the dataset in a preprocessing step. Some systems also use incremental reasoning algorithms, which can update the materialisation efficiently when the input dataset changes. Such techniques allow queries to be processed without any reference to the rules, so they are often used in applications where the performance of query answering is critical. Existing materialisation and incremental reasoning techniques enumerate all possible ways to apply rules to the data in order to derive all relevant consequences. This, however, can be inefficient because derivations of rules commonly used in practice are redundant; for example, rules axiomatising a binary predicate as symmetric and transitive can have a cubic number of applications, yet they can derive at most a quadratic number of facts. Such redundancy can be a significant source of overhead in practice and can prevent Datalog systems from successfully processing large datasets. To address this issue, in this paper we present a novel framework for modular materialisation and incremental reasoning. Our key idea is that, for certain combinations of rules commonly used in practice, all consequences can be derived using specialised procedures that do not necessarily enumerate all possible rule applications. Thus, our framework supports materialisation and incremental reasoning via a collection of modules. Each module is responsible for deriving consequences of a subset of the program, by using either standard rule application or proprietary algorithms. We prove that such an approach is complete as long as each module satisfies certain properties. Our formalisation of a module is very general, and in fact it allows modules to keep arbitrary auxiliary information. We also show how to realise custom procedures for four types of modules: transitivity, symmetry–transitivity, chain rules, and sequencing elements of a total order. Finally, we demonstrate empirically that using our custom procedures can speed up materialisation and incremental reasoning by several orders of magnitude on several well-known benchmarks. Thus, our technique has the potential to significantly improve the scalability of Datalog reasoners.",3
https://openalex.org/W3013151085,2020,"Designing normative theories for ethical and legal reasoning: LogiKEy framework, methodology, and tool support",,"Designing normative theories for ethical and legal reasoning: LogiKEy framework, methodology, and tool support",3
https://openalex.org/W3035412427,2020,Interpretable time series kernel analytics by pre-image estimation,,Interpretable time series kernel analytics by pre-image estimation,3
https://openalex.org/W3122866128,2021,Learning Modulo Theories for constructive preference elicitation,,Learning Modulo Theories for constructive preference elicitation,3
https://openalex.org/W4297141950,2022,Actions of the hyperoctahedral group to compute minimal contractors,,Actions of the hyperoctahedral group to compute minimal contractors,3
https://openalex.org/W4320475026,2023,Fast certifiable relative pose estimation with gravity prior,,Fast certifiable relative pose estimation with gravity prior,3
https://openalex.org/W4361288402,2023,Automated streamliner portfolios for constraint satisfaction problems,,Automated streamliner portfolios for constraint satisfaction problems,3
https://openalex.org/W2519295952,2016,Computing and restoring global inverse consistency in interactive constraint satisfaction,,Computing and restoring global inverse consistency in interactive constraint satisfaction,2
https://openalex.org/W3017203522,2020,On quasi-inconsistency and its complexity,,On quasi-inconsistency and its complexity,2
https://openalex.org/W3127858541,2021,New width parameters for SAT and #SAT,"We study the parameterized complexity of the propositional satisfiability (SAT) and the more general model counting (#SAT) problems and obtain novel fixed-parameter algorithms that exploit the structural properties of input formulas. In the first part of the paper, we parameterize by the treewidth of the following two graphs associated with CNF formulas: the consensus graph and the conflict graph. Both graphs have as vertices the clauses of the formula; in the consensus graph two clauses are adjacent if they do not contain a complementary pair of literals, while in the conflict graph two clauses are adjacent if they do contain a complementary pair of literals. We show that #SAT is fixed-parameter tractable when parameterized by the treewidth of the former graph, but SAT is W[1]-hard when parameterized by the treewidth of the latter graph. In the second part of the paper, we turn our attention to a novel structural parameter we call h-modularity which is loosely inspired by the well-established notion of community structure. The new parameter is defined in terms of a partition of clauses of the given CNF formula into strongly interconnected communities which are sparsely interconnected with each other. Each community forms a hitting formula, whereas the interconnections between communities form a graph of small treewidth. Our algorithms first identify the community structure and then use them for an efficient solution of SAT and #SAT, respectively.","New width parameters for SAT and #SAT We study the parameterized complexity of the propositional satisfiability (SAT) and the more general model counting (#SAT) problems and obtain novel fixed-parameter algorithms that exploit the structural properties of input formulas. In the first part of the paper, we parameterize by the treewidth of the following two graphs associated with CNF formulas: the consensus graph and the conflict graph. Both graphs have as vertices the clauses of the formula; in the consensus graph two clauses are adjacent if they do not contain a complementary pair of literals, while in the conflict graph two clauses are adjacent if they do contain a complementary pair of literals. We show that #SAT is fixed-parameter tractable when parameterized by the treewidth of the former graph, but SAT is W[1]-hard when parameterized by the treewidth of the latter graph. In the second part of the paper, we turn our attention to a novel structural parameter we call h-modularity which is loosely inspired by the well-established notion of community structure. The new parameter is defined in terms of a partition of clauses of the given CNF formula into strongly interconnected communities which are sparsely interconnected with each other. Each community forms a hitting formula, whereas the interconnections between communities form a graph of small treewidth. Our algorithms first identify the community structure and then use them for an efficient solution of SAT and #SAT, respectively.",2
https://openalex.org/W4221103838,2022,A polynomial reduction of forks into logic programs,"In this research note we present additional results for an earlier published paper [1]. There, we studied the problem of projective strong equivalence (PSE) of logic programs, that is, checking whether two logic programs (or propositional formulas) have the same behaviour (under the stable model semantics) regardless of a common context and ignoring the effect of local auxiliary atoms. PSE is related to another problem called strongly persistent forgetting that consists in keeping a program's behaviour after removing its auxiliary atoms, something that is known to be not always possible in Answer Set Programming. In [1], we introduced a new connective '|' called fork and proved that, in this extended language, it is always possible to forget auxiliary atoms, but at the price of obtaining a result containing forks. We also proved that forks can be translated back to logic programs introducing new hidden auxiliary atoms, but this translation was exponential in the worst case. In this note we provide a new polynomial translation of arbitrary forks into regular programs that allows us to prove that brave and cautious reasoning with forks has the same complexity as that of ordinary (disjunctive) logic programs and paves the way for an efficient implementation of forks. To this aim, we rely on a pair of new PSE invariance properties.","A polynomial reduction of forks into logic programs In this research note we present additional results for an earlier published paper [1]. There, we studied the problem of projective strong equivalence (PSE) of logic programs, that is, checking whether two logic programs (or propositional formulas) have the same behaviour (under the stable model semantics) regardless of a common context and ignoring the effect of local auxiliary atoms. PSE is related to another problem called strongly persistent forgetting that consists in keeping a program's behaviour after removing its auxiliary atoms, something that is known to be not always possible in Answer Set Programming. In [1], we introduced a new connective '|' called fork and proved that, in this extended language, it is always possible to forget auxiliary atoms, but at the price of obtaining a result containing forks. We also proved that forks can be translated back to logic programs introducing new hidden auxiliary atoms, but this translation was exponential in the worst case. In this note we provide a new polynomial translation of arbitrary forks into regular programs that allows us to prove that brave and cautious reasoning with forks has the same complexity as that of ordinary (disjunctive) logic programs and paves the way for an efficient implementation of forks. To this aim, we rely on a pair of new PSE invariance properties.",2
https://openalex.org/W4313406862,2023,Risk-averse optimization of reward-based coherent risk measures,,Risk-averse optimization of reward-based coherent risk measures,2
https://openalex.org/W4320718729,2023,Designing menus of contracts efficiently: The power of randomization,,Designing menus of contracts efficiently: The power of randomization,2
https://openalex.org/W4361287024,2023,Privacy preserving solution of DCOPs by mediation,,Privacy preserving solution of DCOPs by mediation,2
https://openalex.org/W4367693153,2023,Syntactic reasoning with conditional probabilities in deductive argumentation,,Syntactic reasoning with conditional probabilities in deductive argumentation,2
https://openalex.org/W4384301667,2023,"Counterfactuals as modal conditionals, and their probability",,"Counterfactuals as modal conditionals, and their probability",2
https://openalex.org/W4385369243,2023,Erratum to “Dynamic term-modal logics for first-order epistemic planning” [Artif. Intell. 286 (2020) 103305],,Erratum to “Dynamic term-modal logics for first-order epistemic planning” [Artif. Intell. 286 (2020) 103305],2
https://openalex.org/W4386608084,2023,Risk-aware autonomous localization in harsh urban environments with mosaic zonotope shadow matching,,Risk-aware autonomous localization in harsh urban environments with mosaic zonotope shadow matching,2
https://openalex.org/W4387096360,2023,A general framework for preferences in answer set programming,,A general framework for preferences in answer set programming,2
https://openalex.org/W4389295076,2023,Negotiation strategies for agents with ordinal preferences: Theoretical analysis and human study,,Negotiation strategies for agents with ordinal preferences: Theoretical analysis and human study,2
https://openalex.org/W4390685754,2024,An attention model for the formation of collectives in real-world domains,,An attention model for the formation of collectives in real-world domains,2
https://openalex.org/W4391469789,2024,Revision operators with compact representations,,Revision operators with compact representations,2
https://openalex.org/W4404399116,2024,Lifted action models learning from partial traces,,Lifted action models learning from partial traces,2
https://openalex.org/W3185597696,2021,Multi-instance learning of pretopological spaces to model complex propagation phenomena: Application to lexical taxonomy learning,,Multi-instance learning of pretopological spaces to model complex propagation phenomena: Application to lexical taxonomy learning,1
https://openalex.org/W3207048625,2021,A framework for analysing state-abstraction methods,"Abstraction has been used in combinatorial search and action planning from the very beginning of AI. Many different methods and formalisms for state abstraction have been proposed in the literature, but they have been designed from various points of view and with varying purposes. Hence, these methods have been notoriously difficult to analyse and compare in a structured way. In order to improve upon this situation, we present a coherent and flexible framework for modelling abstraction (and abstraction-like) methods based on graph transformations. The usefulness of the framework is demonstrated by applying it to problems in both search and planning. We model six different abstraction methods from the planning literature and analyse their intrinsic properties. We show how to capture many search abstraction concepts (such as avoiding backtracking between levels) and how to put them into a broader context. We also use the framework to identify and investigate connections between refinement and heuristics-two concepts that have usually been considered as unrelated in the literature. This provides new insights into various topics, e.g. Valtortas theorem and spurious states. We finally extend the framework with composition of transformations to accommodate for abstraction hierarchies, and other multi-level concepts. We demonstrate the latter by modelling and analysing the merge-and-shrink abstraction method. (C) 2021 Published by Elsevier B.V.","A framework for analysing state-abstraction methods Abstraction has been used in combinatorial search and action planning from the very beginning of AI. Many different methods and formalisms for state abstraction have been proposed in the literature, but they have been designed from various points of view and with varying purposes. Hence, these methods have been notoriously difficult to analyse and compare in a structured way. In order to improve upon this situation, we present a coherent and flexible framework for modelling abstraction (and abstraction-like) methods based on graph transformations. The usefulness of the framework is demonstrated by applying it to problems in both search and planning. We model six different abstraction methods from the planning literature and analyse their intrinsic properties. We show how to capture many search abstraction concepts (such as avoiding backtracking between levels) and how to put them into a broader context. We also use the framework to identify and investigate connections between refinement and heuristics-two concepts that have usually been considered as unrelated in the literature. This provides new insights into various topics, e.g. Valtortas theorem and spurious states. We finally extend the framework with composition of transformations to accommodate for abstraction hierarchies, and other multi-level concepts. We demonstrate the latter by modelling and analysing the merge-and-shrink abstraction method. (C) 2021 Published by Elsevier B.V.",1
https://openalex.org/W4285499990,2022,Inhomogeneous deep Q-network for time sensitive applications,,Inhomogeneous deep Q-network for time sensitive applications,1
https://openalex.org/W4313641965,2023,Task-guided IRL in POMDPs that scales,,Task-guided IRL in POMDPs that scales,1
https://openalex.org/W4378190344,2023,On the progression of belief,,On the progression of belief,1
https://openalex.org/W4384701363,2023,Approximability and efficient algorithms for constrained fixed-horizon POMDPs with durative actions,,Approximability and efficient algorithms for constrained fixed-horizon POMDPs with durative actions,1
https://openalex.org/W4385462388,2023,Budget-feasible mechanisms for proportionally selecting agents from groups,,Budget-feasible mechanisms for proportionally selecting agents from groups,1
https://openalex.org/W4385652233,2023,Increasing revenue in Bayesian posted price auctions through signaling,"We study single-item single-unit Bayesian posted price auctions, where buyers arrive sequentially and their valuations for the item being sold depend on a random, unknown state of nature. The seller has complete knowledge of the actual state and can send signals to the buyers so as to disclose information about it. For instance, the state of nature may reflect the condition and/or some particular features of the item, which are known to the seller only. The problem faced by the seller is about how to partially disclose information about the state so as to maximize revenue. Unlike classical signaling problems, in this setting, the seller must also correlate the signals being sent to the buyers with some price proposals for them. This introduces additional challenges compared to standard settings. As a preliminary step, we show that, w.l.o.g., the seller can deterministically propose a price to each buyer on the basis of the signal being sent to that buyer, rather than selecting prices stochastically and arbitrarily correlating them with signals sent to all the buyers. Next, we consider two cases: the one where the seller can only send signals publicly visible to all buyers, and the case in which the seller can privately send a different signal to each buyer. As a first step, we prove that, in both settings, the problem of maximizing the seller's revenue does not admit an additive FPTAS unless P = NP, even for basic instances with a single buyer. As a result, in the rest of the paper, we focus on designing additive PTASs. In order to do so, we first introduce a unifying framework encompassing both public and private signaling, whose core result is a decomposition lemma that allows focusing on a finite set of possible buyers' posteriors. This forms the basis on which our additive PTASs are developed. In particular, in the public signaling setting, our PTAS employs some ad hoc techniques based on linear programming, while our PTAS for the private setting relies on the ellipsoid method to solve an exponentially-sized LP in polynomial time. In the latter case, we need a custom approximate separation oracle, which we implement with a dynamic programming approach.&amp;amp; COPY; 2023 The Author(s). Published by Elsevier B.V. This is an open access article under the CC BY license (http://creativecommons .org /licenses /by /4 .0/).","Increasing revenue in Bayesian posted price auctions through signaling We study single-item single-unit Bayesian posted price auctions, where buyers arrive sequentially and their valuations for the item being sold depend on a random, unknown state of nature. The seller has complete knowledge of the actual state and can send signals to the buyers so as to disclose information about it. For instance, the state of nature may reflect the condition and/or some particular features of the item, which are known to the seller only. The problem faced by the seller is about how to partially disclose information about the state so as to maximize revenue. Unlike classical signaling problems, in this setting, the seller must also correlate the signals being sent to the buyers with some price proposals for them. This introduces additional challenges compared to standard settings. As a preliminary step, we show that, w.l.o.g., the seller can deterministically propose a price to each buyer on the basis of the signal being sent to that buyer, rather than selecting prices stochastically and arbitrarily correlating them with signals sent to all the buyers. Next, we consider two cases: the one where the seller can only send signals publicly visible to all buyers, and the case in which the seller can privately send a different signal to each buyer. As a first step, we prove that, in both settings, the problem of maximizing the seller's revenue does not admit an additive FPTAS unless P = NP, even for basic instances with a single buyer. As a result, in the rest of the paper, we focus on designing additive PTASs. In order to do so, we first introduce a unifying framework encompassing both public and private signaling, whose core result is a decomposition lemma that allows focusing on a finite set of possible buyers' posteriors. This forms the basis on which our additive PTASs are developed. In particular, in the public signaling setting, our PTAS employs some ad hoc techniques based on linear programming, while our PTAS for the private setting relies on the ellipsoid method to solve an exponentially-sized LP in polynomial time. In the latter case, we need a custom approximate separation oracle, which we implement with a dynamic programming approach.&amp;amp; COPY; 2023 The Author(s). Published by Elsevier B.V. This is an open access article under the CC BY license (http://creativecommons .org /licenses /by /4 .0/).",1
https://openalex.org/W4391264729,2024,Transferable dynamics models for efficient object-oriented reinforcement learning,"The Reinforcement Learning (RL) framework offers a general paradigm for constructing autonomous agents that can make effective decisions when solving tasks. An important area of study within the field of RL is transfer learning, where an agent utilizes knowledge gained from solving previous tasks to solve a new task more efficiently. While the notion of transfer learning is conceptually appealing, in practice, not all RL representations are amenable to transfer learning. Moreover, much of the research on transfer learning in RL is purely empirical. Previous research has shown that object-oriented representations are suitable for the purposes of transfer learning with theoretical efficiency guarantees. Such representations leverage the notion of object classes to learn lifted rules that apply to grounded object instantiations. In this paper, we extend previous research on object-oriented representations and introduce two formalisms: the first is based on deictic predicates, and is used to learn a transferable transition dynamics model; the second is based on propositions, and is used to learn a transferable reward dynamics model. In addition, we extend previously introduced efficient learning algorithms for object-oriented representations to our proposed formalisms. Our frameworks are then combined into a single efficient algorithm that learns transferable transition and reward dynamics models across a domain of related tasks. We illustrate our proposed algorithm empirically on an extended version of the Taxi domain, as well as the more difficult Sokoban domain, showing the benefits of our approach with regards to efficient learning and transfer.","Transferable dynamics models for efficient object-oriented reinforcement learning The Reinforcement Learning (RL) framework offers a general paradigm for constructing autonomous agents that can make effective decisions when solving tasks. An important area of study within the field of RL is transfer learning, where an agent utilizes knowledge gained from solving previous tasks to solve a new task more efficiently. While the notion of transfer learning is conceptually appealing, in practice, not all RL representations are amenable to transfer learning. Moreover, much of the research on transfer learning in RL is purely empirical. Previous research has shown that object-oriented representations are suitable for the purposes of transfer learning with theoretical efficiency guarantees. Such representations leverage the notion of object classes to learn lifted rules that apply to grounded object instantiations. In this paper, we extend previous research on object-oriented representations and introduce two formalisms: the first is based on deictic predicates, and is used to learn a transferable transition dynamics model; the second is based on propositions, and is used to learn a transferable reward dynamics model. In addition, we extend previously introduced efficient learning algorithms for object-oriented representations to our proposed formalisms. Our frameworks are then combined into a single efficient algorithm that learns transferable transition and reward dynamics models across a domain of related tasks. We illustrate our proposed algorithm empirically on an extended version of the Taxi domain, as well as the more difficult Sokoban domain, showing the benefits of our approach with regards to efficient learning and transfer.",1
https://openalex.org/W4398166457,2024,Optimizing pathfinding for goal legibility and recognition in cooperative partially observable environments,"In this paper, we perform a joint design of goal legibility and recognition in a cooperative, multi-agent pathfinding setting with partial observability. More specifically, we consider a set of identical agents (the actors) that move in an environment only partially observable to an observer in the loop. The actors are tasked with reaching a set of locations that need to be serviced in a timely fashion. The observer monitors the actors' behavior from a distance and needs to identify each actor's destination based on the actor's observable movements. Our approach generates legible paths for the actors; namely, it constructs one path from the origin to each destination so that these paths overlap as little as possible while satisfying budget constraints. It also equips the observer with a goal-recognition mapping between unique sequences of observations and destinations, ensuring that the observer can infer an actor's destination by making the minimum number of observations (legibility delay). Our method substantially extends previous work, which is limited to an observer with full observability, showing that optimizing pathfinding for goal legibility and recognition can be performed via a reformulation into a classical minimum cost flow problem in the partially observable case when the algorithms for the fully observable case are appropriately modified. Our empirical evaluation shows that our techniques are as effective in partially observable settings as in fully observable ones.","Optimizing pathfinding for goal legibility and recognition in cooperative partially observable environments In this paper, we perform a joint design of goal legibility and recognition in a cooperative, multi-agent pathfinding setting with partial observability. More specifically, we consider a set of identical agents (the actors) that move in an environment only partially observable to an observer in the loop. The actors are tasked with reaching a set of locations that need to be serviced in a timely fashion. The observer monitors the actors' behavior from a distance and needs to identify each actor's destination based on the actor's observable movements. Our approach generates legible paths for the actors; namely, it constructs one path from the origin to each destination so that these paths overlap as little as possible while satisfying budget constraints. It also equips the observer with a goal-recognition mapping between unique sequences of observations and destinations, ensuring that the observer can infer an actor's destination by making the minimum number of observations (legibility delay). Our method substantially extends previous work, which is limited to an observer with full observability, showing that optimizing pathfinding for goal legibility and recognition can be performed via a reformulation into a classical minimum cost flow problem in the partially observable case when the algorithms for the fully observable case are appropriately modified. Our empirical evaluation shows that our techniques are as effective in partially observable settings as in fully observable ones.",1
https://openalex.org/W4399367299,2024,Functional Relation Field: A Model-Agnostic Framework for Multivariate Time Series Forecasting,,Functional Relation Field: A Model-Agnostic Framework for Multivariate Time Series Forecasting,1
